noOfComments,bodyLength,bodyContent,commentsSentimentValue,noOfevents,filteredUsers,noOfDevelopers,bugAuthor,labels,sameBugFixTime,timeToFix,sameBugFixTimeClass,timeToFixClass
14,3131,"invalid name ""@mozilla/raptor"" when using npm link , Trying to npm link from a git repo which defines a scoped npm package. Error ensues:0 info it worked if it ends with ok1 verbose cli [ '/usr/local/bin/node', '/usr/local/bin/npm', 'link' ]2 info using npm@2.11.33 info using node@v0.12.74 verbose stack Error: Invalid name: ""@mozilla/raptor""4 verbose",-5.740000000000002,23,"othiym23,cchamberlain,eliperelman,wood-robert,dasilvacontin,npm-robot,vvaidy",7,eliperelman,"bot-closed,bug,patch-welcome,scopes",1835.7908333333332,16963.428055555556,6,7
14,457,"npm@3 should not be trying to install modules that arch/os say are incompatible , Using Windows 8.1 and NPM 3.1 I seem to always get node-gyp errors for packages that don't affect the Windows platform (fsevents). If I use --no-optional on all npm installs, I don't see the errors. Is there any way to set a default to always use --no-optional? Simple export of an environment variab",-1.2699999999999996,13,"iarna,cchamberlain,giggio,rstoenescu,kevcraey,manuelbieh,aggieben",7,cchamberlain,bug,31.657222222222224,291.2736111111111,1,4
56,502,"'SEE LICENSE IN' and 'UNLICENSED' now banned, and no SPDX license for proprietary software. , npm 3.1.0 requires SPDX license, but none seems to exist for proprietary software. license: (ISC) ProprietarySorry, license should be a valid SPDX license expression without ""LicenseRef"", ""UNLICENSED"", or ""SEE LICENSE IN <filename>"".This [stack overflow thread mentions licenseRef](http://programmers",-60.64699999999999,30,"mikemaccana,othiym23,flockonus,mikehaas763,jessehattabaugh,iarna,ergose,scriptjs,GerHobbelt,aredridel,KenanY,mcollina,jcollum,jandrieu,rioki,chrishiestand,techdragon",17,mikemaccana,bug,1308.4841666666666,2548.9283333333333,6,6
3,4966,"Argument #1: Expected object but got string (npm 3.1.1) , From a [hyperlog-index](https://github.com/substack/hyperlog-index) project directory I run:$ npm install fwdbnpm ERR! Linux 3.16.0-4-amd64npm ERR! argv ""/home/substack/prefix/bin/node-iojs"" ""/home/substack/prefix/bin/npm"" ""install"" ""fwdb""npm ERR! node v2.0.0npm ERR! npm v3.1.1npm ERR! code EINVALID",0.469,3,"iarna,KenanY,williamboman",3,substack,bug,0.3625,36.670833333333334,1,2
2,1762,"this.loadArgMetadata is not a function (npm 3.1.1) , I was getting this error in 3.0.0 so I upgraded to 3.1.1 but am still getting it:$ npm install --save through2npm ERR! Linux 3.16.0-4-amd64npm ERR! argv ""/home/substack/prefix/bin/node-iojs"" ""/home/substack/prefix/bin/npm"" ""install"" ""--save"" ""through2""npm ERR! node v2.0.0npm ERR! npm v3.1.1npm ERR!",-1.49,3,iarna,1,substack,bug,793.5858333333333,87.6825,5,3
3,795,"eslint-plugin-react install typeerror , Tried installing eslint-plugin-react, but got code EINVALIDTYPE. I used ""--no-bin-links"" flag because I'm running in a Vagrant/VirtualBox on Windows 8, and symlinks don't work right in a shared folder.There are currently 461 local modules in my project's node_modules directory, installed with npm 3.",-0.25,3,"iarna,KenanY,williamboman",3,illfittingshoes,bug,1154.9072222222221,43.81444444444445,5,2
2,1728,"npm ERR! typeerror Error: Argument #1: Expected object but got string , While running "" sudo make install "" I got following error$ sudo make installscripts/doc-build.sh doc/api/npm-view.md man/man3/npm-view.3make[1]: Entering directory /home/ec2-user/npm'node cli.js install marked-man --no-globalnpm ERR! Linux 3.14.35-28.38.amzn1.x86_64npm ERR! argv ""node"" ""/home/ec2-us",0,3,iarna,1,raevilman,bug,10677.963333333333,50.92805555555555,7,2
5,2294,"NPM@3.1.1 doesn't handle EBADPLATFORM , Discovered this trying to install webpack, which depends on fsevents. fsevents is OSX-only, so it shouldn't have even tried.npm@2.13.0 [npm-debug.log](https://gist.github.com/tivac/afba8eb551a58c983ce0)C:\Users\Patrick>npm i fseventsnpm ERR! Windows_NT 6.3.9600npm ERR! argv ""C:\\Program Files\\iojs\",-2.9419999999999997,7,"erulabs,iarna,tivac,javatlacati",4,tivac,bug,766.9630555555556,244.18583333333333,5,4
2,1177,"npm 3.1.1: npm install --no-shrinkwrap throws , Running npm install --no-shrinkwrap fails with this:[develop]$ cat npm-debug.log0 info it worked if it ends with ok1 verbose cli [ 'node', '/usr/bin/npm', 'install', '--no-shrinkwrap' ]2 info using npm@3.1.13 info using node@v0.10.384 silly loadCurrentTree Starting5 silly install loadCurrentTree6 si",1.213,5,"iarna,mantoni",2,mantoni,bug,7040.5055555555555,94.04083333333334,7,3
3,175,"--no-color ignored for --loglevel verbose , npm --no-color --loglevel verbose install only disables colors for normal messages, not for the verbose ones. Maybe the --no-color option should be applied to all messages?",0,4,"akovari,othiym23",2,akovari,bug,10500.849166666667,1988.203888888889,7,6
9,3980,"[npm install] EINVALIDTYPE when installing new module , I can't install new modules at all with npm@3.1.1.e.g. $ npm i gulp-sourcemaps --save-dev 0 info it worked if it ends with ok1 verbose cli [ 'node',1 verbose cli '/Users/MarkZuckerberg/.nvm/versions/node/v0.12.6/bin/npm',1 verbose cli 'i',1 verbose cli 'gulp-sourcemaps',1 verbose cli '--save-dev' ]2",1.4769999999999992,4,"iarna,lukeapage,williamboman,aredridel,therealklanni,cchamberlain",6,williamboman,bug,45.52527777777778,80.565,2,2
1,195,"npm rm -g <linked module> results in removing stuff inside the link , It _should_ just remove the symlink. Instead it looks INSIDE the symlink and deletes that. As npm's make publish does this, it kind of results in npm committing suicide. This is not desirable.",1.041,10,iarna,1,iarna,bug,3.4138888888888888,237.04805555555555,1,4
6,548,"Extraneous global install warnings , Seeing these warnings pretty much on every global installation.❯ npm -v3.1.0❯ node -vv0.12.6❯ npm install -g coffee-script /usr/local/bin/coffee -> /usr/local/lib/node_modules/coffee-script/bin/coffee/usr/local/bin/cake -> /usr/local/lib/node_modules/coffee-script/bin/cake/usr/local/lib└── coffee-sc",2.375,6,"iarna,aredridel,tarun,monolithed,jokeyrhyme",5,paulmillr,bug,10481.488611111112,425.5236111111111,7,4
2,1573,"npm install writes the wrong path to package.json when installing from Windows network share , Steps to reproduce:1. Install a package stored on a windows network share, such as: npm install \\pitasci5\c$\npm\AppCenter\2.1.0\ --save-dev2. This adds ""appcenter"": ""file:\\\\pitasci5\\c$\\npm\\AppCenter\\2.1.0"", to the packages.json file, and the appropriate files are added into the node_modules",10.294,4,"othiym23,npm-robot,idkjs",3,jimbolla,"bot-closed,bug,windows",3526.5422222222223,17053.926111111112,6,7
3,1426,"msys2 / scoped private packages will not npm link , I've been having issues linking scoped packages recently. I'm not sure if it was the upgrade to npm@3 or the other recent upgrade to msys2 (was using msysgit prior). I know msys2 / cygwin / etc. is unsupported but I'm stuck with it at work and seems like it could be a valid bug on other platforms un",0,5,iarna,1,cchamberlain,bug,5386.821944444445,262.8411111111111,7,4
6,499,"[npm install -g] redundant EPACKAGEJSON warnings , So, doing global installations on npm@3 yields 4 WARN logs, like; shnpm WARN EPACKAGEJSON /Users/william/.nvm/versions/node/v0.12.5/lib No descriptionnpm WARN EPACKAGEJSON /Users/william/.nvm/versions/node/v0.12.5/lib No repository field.npm WARN EPACKAGEJSON /Users/william/.nvm/versions/node/v0.12.",0,7,iarna,1,williamboman,"bug,ready",80.565,787.0202777777778,2,5
8,966,"npm@3 global install issues in node 0.12.6, windows 7 , Hi,I updated to npm 3.1 and I'm getting all sorts of issues.Its happened on 2 different computers now, similar symptoms. Both node 0.12.x and windows 7. I get eperm errors e.g.Error: EPERM, mkdir 'c:\Program Files (x86)\nodejs\node_modules\.staging' at Error (native) { [Error: EPERM, mkdir 'c:\Progr",-0.5749999999999997,9,"iarna,lukeapage",2,lukeapage,"bug,support",72.21027777777778,300.50666666666666,2,4
2,1231,"[npm install] no compatible version found message , The error log for when npm can't find a compatible version is really ambiguous. npm@2.12.1 shnpm ERR! Darwin 14.4.0npm ERR! argv ""node"" ""/Users/MarkZuckerberg/.nvm/versions/node/v0.12.6/bin/npm"" ""i""npm ERR! node v0.12.6npm ERR! npm v2.12.1npm ERR! version not found: gulp-ng-constant@1.0.0npm ERR!npm",0,13,"williamboman,othiym23,iarna,cchamberlain",4,williamboman,bug,80.565,45.52527777777778,2,2
5,860,"global install of scoped packages cannot run scripts , Any time a scoped package tries to run something in the install script (even the implicit node-gyp rebuild), npm warns that it cannot run in the working directory. At first I thought it was a permissions issue (issue 3497); however, it doesn't affect the same package with a non-scoped package name (",9.679,10,"othiym23,iarna,cchamberlain,codvio,npm-robot,tcort,TomFreudenberg",7,tcort,"bot-closed,bug,patch-welcome,scopes",18.15888888888889,17086.88027777778,1,7
2,310,"'*' should match latest when there are only prerelease versions , npm v2.11.2 introduced [a change](https://github.com/npm/node-semver/issues/123) from semver@4.3.5 which caused '' to stop matching prerelease versions. This is well and good, until you have a package that's never had a non-prerelease version, at which point it would be reasonable to pick up latest",3.646,10,"iarna,cchamberlain,KenanY",3,iarna,bug,24769.022777777776,1091.7452777777778,7,5
6,31970,"Install of npm@v3.x-next fails with ENOENT after npm -g rm <module> , Using npm@3.0.0 on Mac OS 10.9.5.I ran sudo npm -g rm ionic and it removed a bunch of that module's modules, but i didn't see ionic proper in the output. After this, trying to install npm@v3.x-next fails with the following output:sudo npm install -g npm@v3.x-nextPassword:npm ERR! Darwin 13.4.0npm ER",0,5,iarna,1,gcochard,bug,46.31444444444445,2784.411111111111,2,6
1,327,"npm ignores ""prefix"" in project-local .npmrc , See issue https://github.com/npm/npmconf/issues/42, which is the same issue, on the old npm/npmconf repository.I have as a sibling of my package.json an .npmrc with prefix = ./vendor/npm.When run, npm does create a directory ./vendor/npm/etc, but then proceeds to install packages at ./node_modules a",0.25,2,iarna,1,kevin-at-reflexion,bug,347.43916666666667,53.403888888888886,4,2
8,2064,"`npm install -g bower` goes into infinite loop on windows with %appdata% being a UNC path , We seem to have a strange edge case in our environment where npm goes into an infinite loop/stalls when trying to globally install some packages. Eventually the process runs out of memory and exits with FATAL ERROR: CALL_AND_RETRY_LAST Allocation failed - process out of memory.With packages like _gu",18.747,6,"othiym23,syedihuda,npm-robot,korroz,clshortfuse,alexhass",6,korroz,"bot-closed,bug,windows",5826.051111111111,17204.074722222223,7,7
6,1388,"Maximum call stack size exceeded running `npm ls -g` , npm-debug.log file:0 info it worked if it ends with ok1 verbose cli [ '/usr/local/bin/iojs', '/usr/local/bin/npm', 'ls', '-g' ]2 info using npm@3.0.03 info using node@v2.2.14 verbose stack RangeError: Maximum call stack size exceeded4 verbose stack at Function.keys (native)4 verbose stack at exports",0,7,iarna,1,isaacs,bug,1924.9261111111111,931.2041666666667,6,5
10,147,"npm@3.0: scripts preuninstall, uninstall - cannot find module ... , When using preuninstall or uninstall script with dependencies throws an error. Dependencies being uninstalled prior script execution.Thank you!",10.083,9,"iarna,cchamberlain,TsvetanMilanov,cuginoAle,pmuens,israelroldan,exah,garronej,LitoMore",9,yokun,bug,2376.491666666667,183.11111111111111,6,4
3,3097,".gitignore and .npmignore conflict on publish , After upgrading to npm I discovered I couldn't publish my modules with a babel compile step. In my .npmignore file I include a src folder, in my .gitignore file I include a lib folder. For a pre-publish script I compile the ES6 code in src to ES5 code in lib with babel.When publishing the compilatio",0,12,"iarna,cchamberlain,othiym23",3,calebmer,bug,21663.46722222222,1302.0094444444444,7,6
7,935,"Unpublishing the wrong version is only one whitespace away , Say you have my-package that was published in versions 1.0.0 and 1.0.1. Then, you discover something terrible about version 1.0.0 and want to unpublish it to make sure no one tries to retrieves it. That's what happened for astorije/chai-immutable15, basically.As [discussed here](https://github.com/a",5.395,14,"iarna,othiym23,ashleygwilliams,iamstarkov,astorije",5,astorije,"bug,footgun,needs-repro,patch-welcome",127.96,5557.3163888888885,3,7
1,367,"npm install error using node v0.10.38 and npm v3.0.0  , I'm receiving the following error when attempting to npm install using v3.0.0npm ERR! Linux 3.16.0-36-genericnpm ERR! argv ""node"" ""/home/user/node/bin/npm"" ""install""npm ERR! node v0.10.38npm ERR! npm v3.0.0npm ERR! zlib binding closednpm ERR! npm ERR! If you need help, you may report this error at:n",-2.271,3,iarna,1,icirellik,bug,1.063611111111111,3.5794444444444444,1,1
9,921,"intermittent publish error: Cannot read property 'main' of undefined  , This error is intermittent, I try pub again and it works the second time!Seems like a race condition where sometimes it is looking for pkg.mainbut the package.json hasn't been read yet? (by the way, I never use a .main field, always just have index.js)git push origin master && npm pub...[gitstuff]..",-9.700000000000001,7,"calebmer,iarna,dominictarr,goodmind,thepian,parro-it",6,dominictarr,bug,0.5683333333333334,649.215,1,5
1,4140,"`npm install --save` with invalid package.json exits with weird error , with no --save:npm ERR! Linux 4.0.5-1-ARCHnpm ERR! argv ""/home/nathan/.nave/installed/1.6.2/bin/iojs"" ""/home/nathan/npm/bin/npm"" ""i"" ""express""npm ERR! node v1.6.2npm ERR! npm v3.0.0npm ERR! file /home/nathan/work/lsq/api/package.jsonnpm ERR! code EJSONPARSEnpm ERR! Failed to parse jsonnpm ERR! Unexp",0.9159999999999999,5,iarna,1,edef1c,bug,766.6402777777778,12.097222222222221,5,1
2,533,"npm@3: changing version no., doing npm install requires de-dupe , I had a dependency on gulp-tslint 3.0.1-beta and the following structurenode_modules/ gulp-tslint tslintI then changed the package.json so gulp-tslint was at 3.1.0-beta, then did npm-install. I then gotnode_modules/ gulp-tslint/ node_modules/ tslintso I had to do npm dedupe to sort it out, which wor",-3.6770000000000005,6,iarna,1,lukeapage,"bug,feature-request",0.7794444444444445,2887.896111111111,1,6
